clause_text,count
"In cases where only a Commercial RFP has been issued, the Offer Opening Committee will forward the Technical Compliance received from the vendor(s) to the SHQ for confirming the same.",1
"In case, such a sub-system/assembly belongs to the ‘bought out’ category, then the OEM as a prime bidder of the licensed product shall bid in consortium with the concerned vendors with separate ToT proposal for which items included in the bid directly from the relevant vendor.",1
"In case, the vendor unilaterally decides to withdraw from the acquisition process or declared non-compliant at TEC/GS Evaluation stage, the IPBG shall be returned to the vendor by the concerned AMs/ SHQ within four to six weeks under intimation to ADGs Acquisition Technical provided the vendor gives a certificate that he does not have any complaint nor wishes to make any complaint.",1
"In cases of staggered delivery, DP extension may be granted provisionally as above and payments may be released accordingly after receipt of each lot/consignment.",1
"In cases where the Software is not a deliverable and user is provided a license and charged accordingly, then the IP resides with the Seller/ Technology Developer.",1
"In cases where the buyer is unable to attend, payment will be released on the PDI being carried out by the Seller in his premises and submitting the documents to the buyer.",1
"In cases where the delay for installation, trials and commissioning is not attributable to the Bidder, payment terms for the stage related to installation and commissioning will be in accordance with Appendix M.",1
In cases where the source code is not a deliverable then the Bidder shall extend their available facilities for audit of the source code by the designated team of the customer.,1
"In cases where the state- of-the-art new weapons and related sensors are available only in one country and an Inter Government Agreement is involved or considerations of strategic partnerships between countries are involved, the procedure set out in Chapter II shall be followed.",1
"In cases where Irrevocable Letters of Credit have been received in respect of any contract signed by the Principal/Buyer with the Bidder, the same shall not be opened.",1
"In cases where ToT is being sought, the appropriate Production Agency (PA) shall be approved by AoN according authority based on recommendations of MoD DDP.",1
"In cases where attributability is disputed, this aspect will be examined by the concerned JS & AM and FM for MoD level cases and, wherever felt necessary, a collegiate can be appointed by the concerned AM.",1
"In respect of subject inventions, the Government shall hold a non-exclusive, non-transferable, irrevocable, paid up (royalty-free) license to practise, or have practiced for on its behalf, the subject invention throughout the world.",1
